source_build,target_build,opcode,direction,seen,n,ok_exact,under_read,over_read,threw,consumed_p50,consumed_p90,home_n,home_over_read,home_p50,over_sigs,home_over_sigs,ks_vs_home,script_sha,env_sha,quality,state,reason,invariants,rule_version,sampling
2546,2507,0x004D,IN,153,153,152,1,0,0,100,100,1154,1,100,-,NegativeLength: ReadBytes: negative length -# at offset #/# @  [coord:Field]:1,0.164,1cfbcc64be9a,750b3e3c91cc,USEFUL,reject,home decoder over-reads (1/1154),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2549,2507,0x004D,IN,153,153,152,1,0,0,100,100,29,2,100,-,NegativeLength: ReadBytes: negative length -# at offset #/# @  [coord:Field]:1|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [coord:Field]:1,0.166,1cfbcc64be9a,750b3e3c91cc,USEFUL,reject,home decoder over-reads (2/29),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2550,2507,0x004D,IN,153,153,152,1,0,0,100,100,5,0,100,-,-,0.007,1cfbcc64be9a,750b3e3c91cc,USEFUL,insufficient,n=153 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x004D,OUT,1,1,0,0,1,0,100,100,-,-,-,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [size:Int16]:1,-,-,759d1f74f7a2,d7b7fc65329f,USEFUL,reject,over_read=1; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x004E,IN,193,193,7,0,186,0,27,100,1500,0,100,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [FunctionCubeName:Field]:145|PastEnd: Read<Byte>: wanted # byte(s) at offset #; only # of # remain @  [Using (On/Off):Byte]:23|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [UnknownStr:Field]:14|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [PlayerId:Int64]:2|NegativeLength: ReadBytes: negative length -# at offset #/# @  [UnknownStr:Field]:1|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Int64]:1,-,0.845,99ec76002366,d7b7fc65329f,STUB,reject,over_read=186; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x004F,IN,15,15,0,15,0,0,0,1,1500,1211,82,-,PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @ TriggerMesh [UnknownFloat:Single]:1059|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @ TriggerEffect [UnknownInt:Int32]:78|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @ TriggerMesh [UnknownInt:Int32]:31|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @ TriggerMesh [UnknownStr:Field]:17|PastEnd: Read<Boolean>: wanted # byte(s) at offset #; only # of # remain @ TriggerMesh [UnknownBool:Boolean]:16|PastEnd: Read<Boolean>: wanted # byte(s) at offset #; only # of # remain @ TriggerEffect [UnknownBool:Boolean]:8|PastEnd: Read<Byte>: wanted # byte(s) at offset #; only # of # remain @ TriggerEffect [UnknownByte:Byte]:1|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [UnknownStr:Field]:1,1.000,77e45ba6b029,d7b7fc65329f,STUB,reject,home decoder over-reads (1211/1500),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x0051,IN,6,6,0,6,0,0,19,33,12,0,100,-,-,1.000,e2d9abc485e5,d7b7fc65329f,STUB,insufficient,n=6 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2537,2507,0x0051,IN,6,6,6,0,0,0,100,100,-,-,-,-,-,-,f3a5e9149f72,750b3e3c91cc,USEFUL,insufficient,no home evidence (source has no sniffs),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2546,2507,0x0051,IN,6,6,6,0,0,0,100,100,338,0,100,-,-,0.015,f3a5e9149f72,750b3e3c91cc,USEFUL,insufficient,n=6 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2549,2507,0x0051,IN,6,6,6,0,0,0,100,100,-,-,-,-,-,-,f3a5e9149f72,750b3e3c91cc,USEFUL,insufficient,no home evidence (source has no sniffs),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2550,2507,0x0051,IN,6,6,6,0,0,0,100,100,-,-,-,-,-,-,f3a5e9149f72,750b3e3c91cc,USEFUL,insufficient,no home evidence (source has no sniffs),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x0052,IN,541,541,1,528,12,0,2,20,798,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [CurrencyId:Int32]:10|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [unknown:Int32]:2,-,0.994,113be63be677,d7b7fc65329f,STUB,reject,over_read=12; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2516,2507,0x0052,IN,541,541,282,240,19,0,100,100,211,54,8,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [?:Int32]:19,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [?:Int32]:54,0.383,ce93ebd25957,e531069fb1f2,USEFUL,reject,over_read=19; same defect as home (signatures matched),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x0054,IN,64,64,0,0,64,0,90,90,848,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Count:Int32]:64,-,0.976,666cded69fcb,d7b7fc65329f,USEFUL,reject,over_read=64; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x0055,IN,525,525,0,523,2,0,1,1,902,0,100,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [MetadataKey:Field]:1|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [UnknownStr:Field]:1,-,1.000,2713ac00f90c,d7b7fc65329f,STUB,reject,over_read=2; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2521,2507,0x0055,IN,525,525,0,525,0,0,99,99,313,0,99,-,-,0.016,690094e6efdb,e531069fb1f2,USEFUL,reject,quarantined: manual review — ?:Int16 home range [0..902] never negative reads -25910 at edge,suspect,3.1.0-quarantine,reservoir;n=1500;seed=1
2528,2507,0x0055,IN,525,525,513,5,7,0,100,100,6,1,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Count:Int32]:7,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [additionalEffect#:Int64]:1,0.157,71c37075a022,c7184ede6835,USEFUL,reject,over_read=7; NEW failure mode vs home,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x0056,IN,113,113,0,0,113,0,100,100,1500,3,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [NpcId:Int32]:113,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Count:Int32]:1|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [EndServerTick:Int32]:1|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [additionalEffect#:Int64]:1,0.003,31a0a7023465,d7b7fc65329f,USEFUL,reject,over_read=113; NEW failure mode vs home,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x0058,IN,28785,1500,0,1500,0,0,12,13,-,-,-,-,-,-,c857a241585e,d7b7fc65329f,STUB,insufficient,no home evidence (source has no sniffs),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2521,2507,0x0058,IN,28785,1500,740,760,0,0,97,100,1500,0,100,-,-,0.048,f9a7b68e315e,e531069fb1f2,USEFUL,accept,,suspect,3.1.0-quarantine,reservoir;n=1500;seed=1
2527,2507,0x0058,IN,28785,1500,1412,88,0,0,100,100,449,0,100,-,-,0.059,333d44b702e8,020efa056679,USEFUL,reject,quarantined: manual review — NpcControl/Short:Int16 constant 100 at home (n=805) reads -30464 at edge,suspect,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x005A,IN,63,63,0,63,0,0,4,5,51,0,100,-,-,1.000,c396e51a95fd,d7b7fc65329f,STUB,insufficient,n=63 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2490,2507,0x005A,IN,63,63,63,0,0,0,100,100,5,0,100,-,-,0.000,fc221c9c7b09,69bdf4f3d597,USEFUL,insufficient,n=63 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2527,2507,0x005A,IN,63,63,63,0,0,0,100,100,1,0,100,-,-,0.000,fc221c9c7b09,020efa056679,USEFUL,insufficient,n=63 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x005B,IN,7,7,0,0,7,0,100,100,744,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [PetSkinId:Int32]:7,-,0.000,a56f5d6e366e,d7b7fc65329f,USEFUL,reject,over_read=7; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x005D,IN,1,1,0,0,1,0,73,73,-,-,-,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [TamingPoint:Int32]:1,-,-,51d817919a96,d7b7fc65329f,PARTIAL,reject,over_read=1; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x005E,IN,896,896,0,832,64,0,2,35,57,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [ObjectId:Int32]:64,-,1.000,db0aa31082d8,d7b7fc65329f,STUB,reject,over_read=64; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2506,2507,0x005E,IN,896,896,896,0,0,0,100,100,597,0,100,-,-,0.000,a0e92bb2f251,e531069fb1f2,USEFUL,accept,,pass,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x005F,IN,6,6,0,6,0,0,3,3,1500,0,100,-,-,1.000,bd15a458af4d,d7b7fc65329f,STUB,insufficient,n=6 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x0061,IN,237,237,0,0,237,0,0,100,-,-,-,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [itemUid:Int64]:128|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [FloatValue:Single]:64|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [IntegerValue:Int32]:33|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [StatType:Int16]:12,-,-,8a4128766603,d7b7fc65329f,STUB,reject,over_read=237; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x0063,IN,87,87,0,3,84,0,16,42,1500,0,100,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Name:Field]:57|NegativeLength: ReadBytes: negative length -# at offset #/# @  [Name:Field]:18|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [name:Field]:5|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Message:Field]:3|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [ProfileUrl:Field]:1,-,1.000,74cc701d0380,d7b7fc65329f,STUB,reject,over_read=84; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2518,2507,0x0063,IN,87,87,47,40,0,0,100,100,21,0,100,-,-,0.274,620d6990ffa1,e531069fb1f2,USEFUL,insufficient,n=87 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x0065,IN,1,1,0,1,0,0,12,12,1500,0,100,-,-,1.000,07b15fbe2054,d7b7fc65329f,STUB,insufficient,n=1 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x0066,IN,49,49,5,26,18,0,6,100,-,-,-,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [ObjectId:Int32]:18,-,-,d2e19cfd8204,d7b7fc65329f,STUB,reject,over_read=18; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x0068,IN,20,20,0,20,0,0,3,20,1500,0,100,-,-,1.000,4da328c1eab1,d7b7fc65329f,STUB,insufficient,n=20 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2486,2507,0x0068,IN,20,20,20,0,0,0,100,100,16,0,100,-,-,0.000,5c9dddfee4c7,e531069fb1f2,USEFUL,insufficient,n=20 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x0069,IN,275,275,0,275,0,0,2,20,-,-,-,-,-,-,cda48f8dabb2,d7b7fc65329f,STUB,insufficient,no home evidence (source has no sniffs),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2486,2507,0x0069,IN,275,275,66,209,0,0,20,100,654,0,7,-,-,0.227,d2ddeb60f416,e531069fb1f2,STUB,insufficient,n=275 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2496,2507,0x0069,IN,275,275,71,204,0,0,20,100,27,0,57,-,-,0.223,6df54f4ee5d3,e531069fb1f2,STUB,insufficient,n=275 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2497,2507,0x0069,IN,275,275,66,209,0,0,7,100,6,0,20,-,-,0.324,15bc5a2d4b37,e531069fb1f2,STUB,insufficient,n=275 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2502,2507,0x0069,IN,275,275,94,181,0,0,20,100,297,0,33,-,-,0.278,e6bae1f5da23,e531069fb1f2,STUB,insufficient,n=275 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2503,2507,0x0069,IN,275,275,28,247,0,0,4,100,1337,0,7,-,-,0.364,c8a084423413,e531069fb1f2,STUB,insufficient,n=275 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2504,2507,0x0069,IN,275,275,28,247,0,0,4,100,317,0,7,-,-,0.502,c8a084423413,e531069fb1f2,STUB,insufficient,n=275 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2521,2507,0x0069,IN,275,275,275,0,0,0,100,100,45,14,100,-,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [HouseName:Field]:14,0.311,12e76c975d0c,e531069fb1f2,USEFUL,reject,home decoder over-reads (14/45),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2546,2507,0x0069,IN,275,275,0,275,0,0,2,20,1427,0,4,-,-,0.140,a129c00b21be,750b3e3c91cc,STUB,insufficient,n=275 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2549,2507,0x0069,IN,275,275,275,0,0,0,100,100,1500,8,100,-,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [HouseName:Field]:8,0.005,12e76c975d0c,750b3e3c91cc,USEFUL,reject,home decoder over-reads (8/1500),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2550,2507,0x0069,IN,275,275,275,0,0,0,100,100,24,4,100,-,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [HouseName:Field]:4,0.167,12e76c975d0c,750b3e3c91cc,USEFUL,reject,home decoder over-reads (4/24),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x006A,IN,245,245,70,175,0,0,50,100,119,0,100,-,-,0.714,f83200369ec0,d7b7fc65329f,PARTIAL,insufficient,n=245 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2486,2507,0x006A,IN,245,245,179,66,0,0,100,100,149,0,100,-,-,0.045,816b31374383,e531069fb1f2,USEFUL,insufficient,n=245 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2500,2507,0x006A,IN,245,245,52,193,0,0,20,100,4,0,10,-,-,0.143,228dd8bce951,e531069fb1f2,STUB,insufficient,n=245 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2502,2507,0x006A,IN,245,245,99,146,0,0,20,100,124,0,20,-,-,0.086,05004247ef89,e531069fb1f2,STUB,insufficient,n=245 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2503,2507,0x006A,IN,245,245,99,146,0,0,20,100,86,0,20,-,-,0.102,05004247ef89,e531069fb1f2,STUB,insufficient,n=245 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x006B,IN,199,199,0,134,65,0,46,100,1500,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [ApartmentNumber:Int32]:65,-,0.673,12e76c975d0c,d7b7fc65329f,STUB,reject,over_read=65; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2511,2507,0x006B,IN,199,199,1,198,0,0,8,20,36,0,8,-,-,0.040,f149c4d9fba9,e531069fb1f2,STUB,insufficient,n=199 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2524,2507,0x006B,IN,199,199,132,67,0,0,100,100,31,0,100,-,-,0.115,fce502d5ed7d,e531069fb1f2,USEFUL,insufficient,n=199 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2525,2507,0x006B,IN,199,199,0,199,0,0,8,20,15,0,2,-,-,0.313,36803a5bd832,e531069fb1f2,STUB,insufficient,n=199 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2546,2507,0x006B,IN,199,199,0,199,0,0,8,20,778,0,8,-,-,0.030,a171d718b043,750b3e3c91cc,STUB,insufficient,n=199 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2549,2507,0x006B,IN,199,199,0,199,0,0,8,20,54,0,8,-,-,0.032,a171d718b043,750b3e3c91cc,STUB,insufficient,n=199 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2550,2507,0x006B,IN,199,199,199,0,0,0,100,100,12,0,100,-,-,0.000,76f7883999dd,750b3e3c91cc,USEFUL,insufficient,n=199 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x006C,IN,262,262,0,262,0,0,20,50,1500,0,100,-,-,1.000,c6e540d8432c,d7b7fc65329f,STUB,insufficient,n=262 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x006D,IN,129,129,0,129,0,0,14,14,1500,0,100,-,-,1.000,76f7883999dd,d7b7fc65329f,STUB,insufficient,n=129 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2486,2507,0x006E,IN,23,23,19,0,4,0,100,100,35,16,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [#?:Int64]:4,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [#?:Int64]:16,0.000,e946bea5bb5e,e531069fb1f2,USEFUL,reject,over_read=4; same defect as home (signatures matched),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x006F,IN,67,67,0,0,67,0,100,100,1407,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [function:Int32]:62|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [unknown:Int16]:5,-,0.000,2c5ac1664138,d7b7fc65329f,USEFUL,reject,over_read=67; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x0070,IN,1,1,0,1,0,0,25,25,6,0,100,-,-,1.000,e57db278586c,d7b7fc65329f,STUB,insufficient,n=1 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x0071,IN,32,32,0,32,0,0,6,6,883,0,100,-,-,1.000,2e3009231d99,d7b7fc65329f,STUB,insufficient,n=32 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x0073,IN,66,66,0,0,66,0,80,80,81,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Int32]:65|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [message:Field]:1,-,1.000,ed9d75e5572e,d7b7fc65329f,PARTIAL,reject,over_read=66; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2531,2507,0x0073,IN,66,66,66,0,0,0,100,100,2,0,100,-,-,0.000,6426dc8d8f18,6fcac0922e9d,USEFUL,insufficient,n=66 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x0075,IN,20,20,0,18,2,0,2,2,1426,0,100,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Entity ID:Field]:2,-,1.000,544ba10eb9a2,d7b7fc65329f,STUB,reject,over_read=2; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2529,2507,0x0075,IN,20,20,20,0,0,0,100,100,313,0,100,-,-,0.000,6bdc66760ce5,e531069fb1f2,USEFUL,insufficient,n=20 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x0075,OUT,7,7,0,7,0,0,50,50,19,0,100,-,-,0.842,f16611a78d41,d7b7fc65329f,PARTIAL,insufficient,n=7 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x0079,IN,7,7,0,0,7,0,3,29,-,-,-,NegativeLength: ReadBytes: negative length -# at offset #/# @  [EntityId:Field]:5|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [EntityId:Field]:2,-,-,2c1a8c44a001,d7b7fc65329f,STUB,reject,over_read=7; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x0079,OUT,28,28,28,0,0,0,100,100,21,0,100,-,-,0.429,77dc11b27e03,d7b7fc65329f,USEFUL,insufficient,n=28 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x007A,IN,178,178,0,0,178,0,78,78,1,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [CurrentTime:Int64]:172|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [JobGroupId:Int32]:6,-,1.000,ae82d54797ae,d7b7fc65329f,PARTIAL,reject,over_read=178; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x007C,IN,3,3,0,3,0,0,4,26,-,-,-,-,-,-,8e84f796c3f4,d7b7fc65329f,STUB,insufficient,no home evidence (source has no sniffs),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x007D,IN,66,66,0,42,24,0,11,56,76,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [DollUid:Int64]:19|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [slot:Field]:5,-,0.658,09b60c148cf9,d7b7fc65329f,STUB,reject,over_read=24; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2486,2507,0x007D,IN,66,66,12,23,31,0,100,100,41,28,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [acc id:Int64]:31,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [acc id:Int64]:28,0.348,b898703e207e,e531069fb1f2,USEFUL,reject,over_read=31; same defect as home (signatures matched),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2502,2507,0x007D,IN,66,66,31,35,0,0,99,100,32,0,99,-,-,0.313,7ececc142c4d,e531069fb1f2,USEFUL,insufficient,n=66 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2503,2507,0x007D,IN,66,66,31,35,0,0,100,100,22,0,99,-,-,0.545,6450ea0f3f8d,e531069fb1f2,USEFUL,insufficient,n=66 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2546,2507,0x007D,IN,66,66,31,35,0,0,100,100,314,0,100,-,-,0.150,6450ea0f3f8d,750b3e3c91cc,USEFUL,insufficient,n=66 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2549,2507,0x007D,IN,66,66,31,35,0,0,100,100,17,0,99,-,-,0.348,6450ea0f3f8d,750b3e3c91cc,USEFUL,insufficient,n=66 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2550,2507,0x007D,IN,66,66,31,35,0,0,100,100,4,0,83,-,-,0.500,6450ea0f3f8d,750b3e3c91cc,USEFUL,insufficient,n=66 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x0080,IN,2,2,0,2,0,0,11,11,1500,0,100,-,-,1.000,1122b421bba1,d7b7fc65329f,STUB,insufficient,n=2 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2507,0x0082,OUT,6,6,0,0,6,0,100,100,3,0,100,PastEnd: Read<Byte>: wanted # byte(s) at offset #; only # of # remain @  [function:Byte]:6,-,0.000,179ff29834c5,d7b7fc65329f,USEFUL,reject,over_read=6; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2527,2507,0x0089,IN,64,64,64,0,0,0,100,100,1,0,100,-,-,0.000,9dff2c8fb11a,020efa056679,USEFUL,insufficient,n=64 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2511,2507,0x008A,IN,232,232,0,232,0,0,0,5,81,0,0,-,-,0.216,33aea46e46d7,e531069fb1f2,STUB,insufficient,n=232 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2524,2507,0x008A,IN,232,232,194,1,37,0,100,100,108,8,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Int32]:15|NegativeLength: ReadBytes: negative length -# at offset #/# @  [OwnerName:Field]:12|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [ItemId:Int32]:5|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [OwnerName:Field]:4|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [PosterUrl:Field]:1,PastEnd: Read<Boolean>: wanted # byte(s) at offset #; only # of # remain @  [Flag:Boolean]:7|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Level:Int32]:1,0.050,8439debbbee7,e531069fb1f2,USEFUL,reject,over_read=37; NEW failure mode vs home,-,3.1.0-quarantine,reservoir;n=1500;seed=1
