source_build,target_build,opcode,direction,seen,executed,ran,no_script,ok_exact,under_read,over_read,threw,compile_error,negative_length,consumed_p50,consumed_p90,script_sha,env_sha,consumed_hist,sampling,over_sigs
12,2507,0x0021,IN,3823,1500,1500,0,34,1460,6,0,0,0,17,20,4a34cc581cd5,d7b7fc65329f,0:714|17:367|20:379|98:1|100:39,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [slot:Int16]:3|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [StatType:Int16]:1|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Int64]:1|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [FloatValue:Single]:1
2511,2507,0x0021,IN,3823,1500,1500,0,3,1497,0,0,0,0,11,20,1b1236b38a15,e531069fb1f2,0:714|7:14|8:13|11:21|17:367|20:368|100:3,reservoir;n=1500;seed=1,-
2525,2507,0x0021,IN,3823,1500,1500,0,3,1497,0,0,0,0,11,20,cfbd884737a3,e531069fb1f2,0:714|7:14|8:13|11:21|17:367|20:368|100:3,reservoir;n=1500;seed=1,-
2529,2507,0x0021,IN,3823,1500,1500,0,3,1497,0,0,0,0,11,20,cfbd884737a3,e531069fb1f2,0:714|7:14|8:13|11:21|17:367|20:368|100:3,reservoir;n=1500;seed=1,-
2546,2507,0x0021,IN,3823,1500,1500,0,3,1497,0,0,0,0,11,20,cfbd884737a3,750b3e3c91cc,0:714|7:14|8:13|11:21|17:367|20:368|100:3,reservoir;n=1500;seed=1,-
2549,2507,0x0021,IN,3823,1500,1500,0,3,1497,0,0,0,0,11,20,cfbd884737a3,750b3e3c91cc,0:714|7:14|8:13|11:21|17:367|20:368|100:3,reservoir;n=1500;seed=1,-
2550,2507,0x0021,IN,3823,1500,1500,0,3,1497,0,0,0,0,11,20,cfbd884737a3,750b3e3c91cc,0:714|7:14|8:13|11:21|17:367|20:368|100:3,reservoir;n=1500;seed=1,-
12,2507,0x0021,OUT,2,2,2,0,2,0,0,0,0,0,100,100,09b896927b5b,d7b7fc65329f,100:2,reservoir;n=1500;seed=1,-
12,2507,0x0022,IN,7,7,7,0,5,0,2,0,0,0,100,100,5838e639af3b,d7b7fc65329f,100:7,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [EnchantCharges:Int32]:1|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [FloatValue:Single]:1
12,2507,0x0022,OUT,145,145,145,0,145,0,0,0,0,0,100,100,a422af65b674,d7b7fc65329f,100:145,reservoir;n=1500;seed=1,-
12,2507,0x0023,IN,6274,1500,1500,0,61,0,1439,0,0,0,100,100,c5e823fa4439,d7b7fc65329f,100:1500,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [EnchantCharges:Int32]:1432|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [StatType:Int16]:5|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [StatType:Int32]:2
2486,2507,0x0023,IN,6274,1500,1500,0,32,1468,0,0,0,0,17,17,ebb2ab2949d5,e531069fb1f2,6:7|8:16|17:1432|20:13|100:32,reservoir;n=1500;seed=1,-
2502,2507,0x0023,IN,6274,1500,1500,0,48,1452,0,0,0,0,11,11,89c9b48525c2,e531069fb1f2,4:7|11:1432|20:13|100:48,reservoir;n=1500;seed=1,-
12,2507,0x0024,IN,29921,1500,1500,0,1500,0,0,0,0,0,100,100,6954142e10b2,d7b7fc65329f,100:1500,reservoir;n=1500;seed=1,-
2502,2507,0x0024,IN,29921,1500,1500,0,1483,17,0,0,0,0,100,100,a88fbaa9b811,e531069fb1f2,7:15|11:2|100:1483,reservoir;n=1500;seed=1,-
2507,2507,0x0024,IN,29921,1500,1500,0,1483,17,0,0,0,0,100,100,a88fbaa9b811,e531069fb1f2,7:15|11:2|100:1483,reservoir;n=1500;seed=1,-
12,2507,0x0025,IN,3,3,3,0,0,0,3,0,0,0,7,7,2d2f793349e2,d7b7fc65329f,7:3,reservoir;n=1500;seed=1,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [EquipSlot:Field]:3
12,2507,0x0026,IN,3,3,3,0,3,0,0,0,0,0,100,100,f23617894301,d7b7fc65329f,100:3,reservoir;n=1500;seed=1,-
12,2507,0x0026,OUT,10,10,10,0,10,0,0,0,0,0,100,100,a1157fbdd8b0,d7b7fc65329f,100:10,reservoir;n=1500;seed=1,-
12,2507,0x0029,OUT,26,26,26,0,24,2,0,0,0,0,100,100,abd8135d5662,d7b7fc65329f,17:2|100:24,reservoir;n=1500;seed=1,-
12,2507,0x002B,IN,37,37,37,0,0,0,37,0,0,0,99,99,edb1f3c0db05,d7b7fc65329f,93:12|99:25,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [IntegerValue:Int32]:25|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Rarity:Int32]:12
2530,2507,0x002B,IN,37,37,37,0,12,0,25,0,0,0,100,100,3c9bd7749e3a,6fcac0922e9d,100:37,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [EnchantCharges:Int32]:25
2531,2507,0x002B,IN,37,37,37,0,12,0,25,0,0,0,100,100,3c9bd7749e3a,6fcac0922e9d,100:37,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [EnchantCharges:Int32]:25
12,2507,0x002C,IN,31,31,31,0,31,0,0,0,0,0,100,100,36248f6b1c12,d7b7fc65329f,100:31,reservoir;n=1500;seed=1,-
12,2507,0x002D,IN,21,21,21,0,18,3,0,0,0,0,100,100,edf07db7f802,d7b7fc65329f,53:3|100:18,reservoir;n=1500;seed=1,-
12,2507,0x002E,IN,1417,1417,1417,0,0,1417,0,0,0,0,26,42,eaec41421ddf,d7b7fc65329f,2:284|10:41|18:3|19:52|25:8|26:838|42:191,reservoir;n=1500;seed=1,-
2521,2507,0x002E,IN,1417,1417,1417,0,284,1040,93,0,0,0,19,100,7b2a027d574a,e531069fb1f2,14:3|19:846|32:191|100:377,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [# bonus:Int32]:93
